length	HN1-d365	HN1-d090	HN1-d180	HN1-BL	HN1-d049	HN1-d008	HN2-d365	HN2-d090	HN2-d049	HN2-d008	HN2-BL	HN3-d365	HN3-d090	HN3-d180	HN3-d049	HN3-d008	HN3-BL	HN4-d365	HN4-d090	HN4-d180	HN4-BL	HN4-d043	HN4-d008	HN5-d365	HN5-d090	HN5-d180	HN5-BL	HN5-d043	HN5-d008	HN6-d365	HN6-d090	HN6-d180	HN6-BL	HN6-d043	HN6-d008	HN7-d090	HN7-d180	HN7-BL	HN7-d043	HN7-d008	HV1	HV3	HV4	HV5	HV6	HV7	HV8	OMD1-d090	OMD1-d180	OMD1-d002	OMD1-d005	OMD4-d365	OMD4-d090	OMD4-d180	OMD4-BL	OMD4-d002	OMD4-d005	OMD5-d090	OMD5-d180	OMD5-BL	OMD5-d002	OMD5-d005	OMD6-d365	OMD6-d090	OMD6-d180	OMD6-BL	OMD6-d002	OMD6-d005	OMD7-d090	OMD7-d180	OMD7-BL	OMD7-d365	OMD7-d002	OMD8-d090	OMD8-d365	OMD8-d180	OMD8-BL	OMD8-d010	OMD8-d002	OMD9-d365	OMD9-d090	OMD9-d180	OMD9-BL	OMD9-d002	OMD9-d005	OMD1-BL	PV1	PV3	PV4	PV5	PV6	PV7	PV9
412	3370	3150	6963	9842	13027	9503	5775	11574	15037	16261	1918	1417	1945	8839	9373	14584	6392	2834	12032	17468	20387	9122	30177	17596	7608	12274	14879	246	27678	4425	14312	19902	14418	18334	22124	7433	77344	49731	6189	7509	17497	19705	9160	2575	8220	2194	10649	34337	11766	6811	11809	3994	4704	4271	14672	14385	58766	9983	9862	29785	138205	39101	6248	8732	4950	17087	10894	18851	5314	3246	17579	3660	9660	3990	8050	8060	10366	23807	51699	7523	11666	26852	13984	5993	4102	972	14461	17712	486	81512	5758	15690	42467
413	3062	3129	6378	9321	12662	8804	5480	11535	14657	15270	1738	1272	1957	8360	9052	13450	6264	2964	11430	16366	19842	8628	29145	16895	7536	11811	14144	256	26198	4280	13805	19170	13735	17286	20998	7248	73515	47874	5895	7286	16744	18903	8706	2374	7946	1998	10251	32269	10895	6716	11137	3800	4558	3952	13611	13602	56090	9385	9329	28750	131271	37650	6110	8053	4715	16326	10229	18094	5107	3120	16372	3529	9028	3888	7854	7773	9811	22541	49555	7257	11212	25766	13411	5602	4017	1148	13818	17380	364	77294	5486	14900	41670
414	2977	2926	6378	8918	11924	8506	5275	10420	13862	14464	1666	1307	2022	7907	8620	13175	5888	2846	11155	16046	18983	8331	26935	15930	7252	11230	13759	262	25024	4127	13055	17983	13079	16439	19857	6583	70032	45193	5624	6537	15989	18191	8326	2366	7649	1840	9566	30965	10279	6406	10497	3609	4263	3737	12930	13163	53409	8745	8856	27418	124245	36507	5778	7972	4407	15544	9658	17090	4857	3010	15673	3404	8932	3731	7434	7339	9196	21101	46764	7035	10854	25087	13017	5423	3552	941	13177	17161	452	74009	5356	14413	41072
415	2817	2719	6064	8480	11419	8072	5122	9952	13313	13633	1546	1164	1681	7531	8461	12218	5522	2544	10289	15002	18338	7769	25705	15190	6651	11041	12819	216	23790	3985	12534	17126	12604	15598	18776	6468	66615	43586	5485	6452	14906	17201	7798	2228	7256	1640	8947	29331	9685	5956	9986	3377	4125	3512	12542	12282	51003	8287	8457	25797	119210	34563	5618	7454	4288	15224	9231	16944	4666	2924	15129	3337	8443	3804	7055	7057	8780	19806	43733	6720	10272	24319	12208	5166	3420	1151	12373	17107	369	71297	5088	14394	40344
416	2677	2744	5599	8213	10916	7848	4784	9458	12864	13156	1423	1146	1755	7302	8220	11560	5386	2550	9878	14186	17560	7477	24014	14585	6435	10207	12630	234	22446	3949	11833	16299	11821	15010	18048	6226	63026	41248	5139	6129	14594	16631	7352	1987	6935	1552	8656	28122	9354	5860	9415	3385	3875	3334	11973	11719	48606	7921	8075	24721	113024	33267	5249	7249	4151	14284	8784	15804	4421	2724	14280	2960	8069	3494	6728	6713	8365	19119	41734	6411	9815	23414	11504	4796	3165	880	11684	16709	367	67770	4825	13864	39937
417	2509	2439	5336	7876	10401	7230	4534	8909	12475	12571	1345	1176	1547	6901	7835	10977	4997	2346	9342	13520	17024	6927	22564	13557	6374	9959	11919	220	21590	3575	11390	15559	11404	14065	17294	5886	59916	39661	5009	5919	13284	15442	7043	1979	6565	1467	8253	26635	8668	5256	8746	3110	3801	3277	11372	11416	45896	7560	7604	23393	107250	32197	4953	6829	3963	13471	8161	15407	4266	2581	13855	2892	7910	3430	6240	6653	8086	18076	40056	6114	9301	22803	10996	4382	3181	808	11247	16501	327	64914	4443	13356	39104
418	2402	2201	5113	7488	9937	6841	4279	8445	11984	11747	1155	1020	1470	6530	7202	10344	4958	2209	8976	12917	16024	6660	22086	13008	5955	9355	11694	235	20636	3396	10708	14851	10672	13441	16127	5501	57497	38034	4767	5491	13092	15078	6993	1774	6136	1373	7861	25362	8020	4918	8490	2913	3651	3013	11000	11010	43821	7173	7206	22137	102241	30646	4770	6619	3793	12937	7934	14442	4147	2520	12914	2691	7348	3276	5991	6279	7582	17306	37774	5905	8769	22165	10721	4206	2984	756	10582	15878	287	61350	4453	12988	38884
419	2362	2244	4949	6931	9652	6690	4160	8064	11367	11027	1125	951	1384	6126	7027	9748	4605	2116	8574	12140	15492	6555	20494	12509	5757	9490	10901	220	19495	3282	10307	14170	10272	12616	15496	5157	53574	36427	4615	5164	12571	14473	6680	1636	6055	1332	7541	24051	7604	4661	7751	2952	3448	3010	10534	10431	41282	6943	6888	21578	96647	29729	4592	6227	3739	12488	7403	13974	4003	2286	12608	2670	7146	3255	5880	6062	7163	16182	35765	5753	8440	21831	10432	4064	2844	779	9952	15846	249	58362	4125	12551	38545
420	2190	2081	4808	6670	9156	6316	3995	7514	11384	10796	1038	929	1403	5951	6672	9272	4400	2032	8409	11794	14965	6231	19653	11885	5677	9021	10719	195	18564	3188	9925	13533	9905	12098	14637	4995	50652	34502	4544	5034	11992	13896	6358	1644	5811	1168	7226	23053	7240	4518	7492	2734	3390	2886	10187	9853	39609	6452	6490	20244	91932	28095	4654	5848	3633	11938	7113	13428	3872	2311	11914	2490	6900	3117	5468	5798	7009	15345	33410	5649	8086	21054	9895	3778	2779	727	9374	15407	265	55970	3853	12197	38716
421	2096	1912	4486	6423	9044	5964	3905	7409	10948	10249	956	982	1301	5727	6647	8982	4275	2074	8109	11097	14627	5883	18638	11181	5391	8733	10036	194	17647	3038	9433	13048	9433	11325	14007	4741	47878	33160	4334	4738	11407	13298	6033	1605	5584	1122	6863	21822	6779	4258	7207	2764	3204	2698	9918	9498	37574	6174	6149	19761	87195	26996	4118	5935	3443	11623	6812	12962	3949	2244	11439	2405	6743	3133	5346	5697	6735	14169	31994	5406	7795	20508	9693	3687	2525	469	8954	15226	298	52801	3799	11929	37941
422	2038	1918	4181	6166	8693	5900	3697	6859	10607	9610	951	912	1309	5522	6404	8464	4108	1901	7488	10724	14071	5769	17912	10617	5247	8276	9859	166	16791	2895	9114	12422	9125	10800	13397	4635	44934	31377	4329	4626	10638	12809	5798	1417	5342	1062	6562	21172	6362	4005	6538	2567	3113	2645	9394	9252	35396	6006	5876	18706	82628	26123	4148	5444	3272	11140	6496	12555	3731	2106	11172	2304	6437	2874	5312	5373	6631	13938	30338	5308	7494	20185	9600	3523	2477	548	8605	15330	280	50330	3782	11760	38059
423	1837	1791	4018	6012	8587	5629	3609	6777	10267	9181	899	842	1204	5147	6405	8111	4000	1956	7281	10380	13601	5454	16981	10136	4937	8076	9753	159	16286	2865	8593	11936	8575	10556	12817	4346	42495	29956	4048	4342	10379	12121	5728	1423	5198	994	6091	20256	6197	3607	6304	2490	2983	2531	9228	8768	33805	5982	5686	17724	77840	25047	3893	5385	3082	10715	6237	12051	3640	2099	10571	2221	6285	2978	4880	5365	6192	13016	28823	5305	7303	19848	9179	3297	2382	419	8245	14974	256	47437	3591	11510	38229
424	1782	1728	4126	5612	8021	5197	3405	6349	9996	8733	794	839	1163	4961	5746	7654	3929	1777	7066	9801	13029	5192	16397	9543	4953	7697	9291	160	15308	2752	8346	11435	8316	10091	12278	4101	40189	28690	3838	4099	10091	11871	5458	1319	4927	889	6085	19160	5924	3719	6054	2384	2885	2492	8994	8461	32021	5775	5319	17196	73345	24662	3963	5171	3048	10121	6036	11475	3426	2048	10323	2134	6093	2816	4622	5034	6092	12611	26853	5146	7025	19743	8830	3141	2186	477	7735	15066	196	45312	3355	11233	38245
425	1700	1548	3823	5303	7668	5137	3263	6148	9581	8333	844	897	1171	4950	5825	7295	3800	1715	6753	9415	12648	4992	15458	9287	4669	7443	9109	127	14597	2564	7919	10954	7980	9444	11445	3883	37933	27224	3854	3940	9809	11271	5301	1379	4824	851	5800	18418	5519	3428	5610	2407	2720	2312	8516	8250	30276	5163	5025	16623	69703	23125	3631	5003	2928	9920	5748	11253	3450	2014	9861	2099	5909	2766	4549	4919	5768	11865	25351	4952	6755	19355	8667	3035	2081	472	7306	14475	229	42461	3227	10731	37874
426	1572	1430	3611	5215	7443	4735	3092	5760	9677	7906	700	883	972	4779	5540	6806	3576	1679	6448	8701	12077	4916	14715	8871	4559	7381	8490	154	14024	2516	7760	10364	7733	9008	11091	3879	35891	26065	3627	3872	9181	10810	5011	1180	4673	777	5605	17757	5447	3133	5442	2317	2689	2342	8139	7937	28417	4904	4772	15882	65526	22212	3518	4790	2930	9631	5524	10528	3263	1949	9538	1896	5700	2597	4395	4888	5459	11257	24008	4937	6290	18903	8669	2836	1989	437	7016	14298	203	40354	3095	11064	38020
427	1547	1420	3488	4751	7382	4564	2959	5451	9396	7717	683	828	1088	4329	5251	6492	3498	1620	6118	8489	11793	4756	14160	8330	4519	7000	8468	144	12997	2551	7284	10123	7301	8731	10537	3646	33608	24503	3574	3682	8931	10106	4869	1195	4483	737	5536	16625	5109	2934	5203	2132	2590	2255	8130	7734	26783	4719	4646	15203	62170	21211	3455	4576	2740	9369	5134	9893	3042	1850	9229	1873	5430	2633	4303	4717	5364	10627	22520	4924	6082	18761	8466	2632	1908	419	6566	13798	163	38536	3189	10455	37860
428	1543	1412	3312	4672	7179	4464	2806	5231	9338	7148	652	731	855	4412	5181	6184	3302	1532	6112	8225	11399	4702	13604	8180	4228	6881	8182	155	12626	2489	6999	9648	7007	8257	10184	3445	31495	23405	3525	3515	8639	9918	4680	1138	4273	640	5255	16098	4730	2880	4858	2279	2651	2087	7964	7291	25994	4706	4306	14577	58020	20560	3290	4500	2662	9159	4957	9613	3005	1895	8733	1844	5389	2505	4107	4681	5158	10079	21353	4678	6123	18652	8146	2522	1817	416	6467	13841	200	36157	3093	10469	38250
429	1390	1305	3392	4516	6784	4165	2817	4978	8860	6728	614	806	956	4073	5144	5897	3331	1547	5891	7821	10931	4506	12896	7615	4219	6664	7938	122	12282	2354	6792	9446	6777	7889	9606	3428	30042	22197	3493	3437	8286	9413	4454	1077	4231	754	5044	15641	4685	2883	4682	2136	2451	2092	7700	7174	24405	4549	4320	14108	55115	20122	3308	4440	2687	9008	4864	9469	2894	1783	8519	1746	5281	2419	4026	4544	5112	9645	20297	4691	5727	18736	7968	2582	1705	368	6085	13725	253	34217	2950	10333	38417
430	1321	1288	3190	4285	6712	4211	2708	4825	9009	6524	595	703	907	4032	4813	5678	3344	1509	5571	7747	10592	4359	12426	7233	4082	6715	7914	154	11876	2247	6492	8753	6475	7625	9290	3223	27655	21229	3542	3248	7988	9083	4417	989	4245	596	4933	14880	4292	2588	4432	1994	2369	2135	7365	7068	22740	4303	4095	13867	51990	19239	3117	4086	2620	8608	4591	9128	3013	1760	8303	1695	5064	2372	3936	4436	5047	9251	18802	4602	5544	18786	7789	2383	1706	359	5820	13244	175	32572	2788	10245	38637
431	1291	1086	3177	4134	6754	4081	2635	4657	8658	6363	562	772	795	3906	4748	5402	3226	1426	5489	7392	10509	4296	12252	6877	3922	6353	7776	125	11172	2299	6400	8651	6384	7197	9095	3092	26280	20289	3371	3072	7775	8791	4440	1016	4259	563	4798	14476	4442	2511	4266	1920	2398	2072	7459	6813	21784	4131	4026	13310	49046	18721	3062	4101	2559	8310	4488	8794	2810	1824	8070	1679	4881	2427	3802	4422	4843	8784	17700	4696	5548	18392	7807	2359	1567	330	5572	13007	165	30395	2644	10283	39129
432	1234	1165	3057	3866	6487	3906	2654	4353	8591	5955	497	725	884	3852	4833	5185	3134	1374	5272	7152	10011	4048	11867	6742	3905	6393	7498	161	10884	2155	6105	8566	6054	6961	8788	3121	24524	19009	3372	3146	7524	8745	4301	971	4129	638	4788	13790	4064	2496	4221	2118	2325	2060	7139	6615	20459	4092	3896	12841	45893	18229	2936	3886	2471	8227	4302	8537	2916	1698	7883	1564	4752	2301	3785	4299	4734	8418	16752	4695	5300	19000	7966	2277	1538	348	5406	12858	190	29159	2685	10190	38988
433	1158	1115	2960	3774	6282	3827	2583	4398	8611	5809	469	746	841	3764	4779	4872	3161	1384	5214	6926	9907	3887	11435	6459	3852	6144	7662	134	10377	2172	5909	8318	5896	6833	8413	2826	22911	18206	3280	2850	7465	8352	4335	1049	4088	594	4479	13311	4023	2430	4006	1832	2275	1905	7151	6407	19756	4076	3656	12454	43288	17498	2908	3873	2390	8111	4152	8172	2752	1694	7586	1597	4687	2352	3882	4269	4652	7993	15996	4774	5217	18654	7666	2156	1647	334	5242	12614	228	27375	2616	9950	39460
434	1186	1095	2874	3663	6144	3749	2422	4249	8488	5699	501	727	863	3508	4628	4741	3114	1290	5186	6625	9502	4007	10910	6313	3720	6088	7216	120	9986	2088	5727	8120	5734	6635	8062	2828	21545	17433	3204	2843	7200	8021	4331	989	4035	555	4262	13030	3761	2298	3861	1953	2322	2007	6905	6323	18549	3791	3679	12248	40905	16832	2882	3615	2248	7994	4146	8074	2653	1664	7489	1609	4866	2233	3701	4051	4635	7812	14927	4814	5141	18813	7806	2068	1475	313	5192	12325	155	25977	2535	9912	39459
435	1142	1115	2834	3584	5986	3594	2403	4054	8245	5387	428	739	792	3512	4501	4629	3036	1360	4860	6513	9436	3812	10812	5895	3660	5971	7083	114	9576	2064	5573	7800	5581	6415	7771	2741	20702	16485	3177	2712	7097	7583	4127	873	3827	475	4343	12324	3831	2206	3686	1862	2272	1826	6830	6361	17556	3634	3445	11721	38390	16497	2778	3858	2363	7750	3921	7734	2686	1658	7249	1482	4637	2249	3626	4071	4541	7379	14259	4670	4960	18560	7658	2010	1493	341	4907	12024	188	24193	2469	9741	38921
436	1146	1014	2666	3320	5978	3404	2402	3977	8260	5318	388	744	796	3360	4390	4504	2904	1347	4846	6126	8958	3783	10317	5777	3512	5922	7094	112	9201	2094	5418	7557	5373	6105	7540	2623	19045	15839	3223	2593	6998	7440	4130	927	3823	470	4094	12333	3693	2136	3598	1821	2214	1803	6537	6115	16394	3712	3275	11613	36322	16327	2683	3585	2278	7597	3777	7440	2757	1658	7002	1482	4544	2156	3621	3995	4348	7085	13355	4619	4871	18728	7456	1934	1417	272	4644	11814	163	22965	2418	9629	39472
437	1057	932	2649	3205	5925	3272	2196	3861	8149	5042	448	703	759	3304	4340	4286	2847	1280	4683	6166	8736	3615	9975	5508	3371	5571	6784	133	8796	2030	5257	7341	5289	5864	7193	2576	17872	15105	2969	2598	6855	7144	4021	857	3713	545	4209	11527	3449	1963	3291	1794	2096	1799	6541	5923	15660	3629	3214	11421	34270	15355	2582	3465	2327	7225	3779	7149	2590	1679	6829	1460	4525	2169	3526	3989	4285	6786	12592	4776	4751	19015	7563	1776	1393	279	4609	11915	159	21424	2357	9452	39894
438	1050	919	2703	2973	5660	3220	2265	3670	8132	4636	395	629	758	3263	4270	4062	2843	1240	4576	5810	8635	3560	9628	5239	3228	5629	6606	94	8634	2027	5151	7314	5198	5716	7056	2502	16830	14323	3009	2454	6547	7067	4082	792	3725	461	4046	11207	3432	1922	3292	1888	2120	1726	6508	5746	14942	3449	3170	11064	32472	15240	2524	3394	2174	7192	3524	6905	2576	1608	6605	1372	4362	2117	3634	3863	4119	6527	11860	4565	4488	19054	7519	1794	1245	264	4456	11573	165	20416	2408	9448	40261
439	971	893	2599	2900	5533	3048	2119	3599	7904	4655	378	644	640	3140	4251	3804	2877	1235	4533	5593	8277	3558	9477	5232	3184	5557	6449	101	8311	1963	4981	7224	5006	5526	6822	2301	16022	13357	2999	2289	6523	6875	3936	809	3640	420	3862	11140	3212	1916	3199	1658	2096	1769	6394	5716	14258	3306	3191	10813	30819	14697	2508	3350	2118	7254	3603	6560	2499	1547	6358	1383	4370	2033	3484	3670	4155	6403	11352	4541	4401	18947	7622	1719	1411	294	4368	11279	150	19438	2265	9361	40367
440	969	912	2585	2992	5440	3080	2148	3603	7764	4508	399	707	682	3110	4227	3708	2852	1187	4319	5732	8122	3597	9240	5105	3261	5613	6539	121	7830	1937	4882	7070	4838	5375	6671	2254	14975	12960	3028	2227	6637	6655	4023	815	3550	402	3880	10729	3321	1767	3092	1721	2061	1797	6284	5622	13555	3327	3057	10732	28962	14223	2506	3281	2053	7120	3445	6548	2614	1641	6414	1334	4327	1967	3459	3764	4108	6110	10880	4599	4341	19236	7472	1720	1246	267	4067	11045	154	18110	2239	9247	40220
441	973	878	2540	2796	5242	2997	2237	3514	7815	4246	336	641	679	3055	4170	3658	2752	1198	4314	5491	7976	3437	9154	4920	3213	5288	6457	110	7739	1857	4838	6969	4805	5103	6405	2204	14034	12236	3042	2234	6522	6503	3922	794	3639	378	3686	10529	3202	1808	3202	1691	2046	1825	6175	5644	12777	3312	3031	10628	27345	13525	2260	3241	2128	7084	3339	6409	2401	1483	6319	1385	4288	1950	3578	3796	4193	5807	10117	4700	4410	19481	7616	1683	1186	252	4191	10702	151	17219	2279	9118	40363
442	931	855	2527	2731	5488	3100	2086	3478	7890	4247	381	689	681	3013	4259	3583	2847	1219	4133	5545	7987	3435	9310	4957	3180	5349	6340	131	7779	1900	4871	6902	4869	5150	6175	2177	13398	11867	2982	2211	6403	6452	4086	881	3722	450	3896	10381	3202	1791	2897	1758	2111	1783	6243	5641	12273	3166	2937	10614	25469	13525	2410	3237	2135	7053	3434	6337	2485	1520	6161	1373	4315	1973	3587	3714	4156	5825	9497	4700	4256	19623	7622	1738	1208	212	4220	10538	147	16224	2297	9197	40686
443	999	781	2570	2658	5436	2970	2121	3440	7988	4068	398	724	679	3005	4081	3548	2866	1264	4269	5413	7949	3360	8826	4910	3080	5383	6406	112	7581	1892	4765	6948	4714	5158	6221	2153	12651	11212	3041	2181	6402	6251	3966	877	3764	407	3800	10257	3181	1804	3052	1745	2101	1791	6391	5485	11643	3334	2928	10632	24458	13897	2309	3231	2136	7233	3385	6274	2465	1589	6068	1256	4345	1997	3687	3840	4202	5553	9357	4726	4217	19744	7989	1650	1228	326	4054	9993	143	15314	2183	9331	40938
444	1001	879	2533	2617	5417	2948	2131	3444	7889	4038	344	668	738	3023	4070	3367	2876	1279	4144	5369	7797	3336	9036	4838	3030	5238	6457	103	7448	1975	4783	6893	4826	4984	6150	2169	12314	10605	2979	2201	6547	6229	4027	819	3827	388	3929	9968	3154	1709	2995	1747	2226	1888	6413	5585	11303	3194	2924	10740	23168	13411	2387	3177	2058	7131	3292	6284	2529	1568	6204	1325	4399	1957	3564	3776	4228	5544	8802	4756	4142	20034	7775	1644	1187	263	3995	10010	183	14263	2202	9320	41640
445	944	773	2535	2723	5388	2958	2159	3409	7862	4087	338	720	698	2987	4083	3417	2870	1203	4155	5387	7701	3411	8958	4744	3144	5304	6248	102	7295	1955	4697	6831	4704	4973	6046	2108	11423	10429	3054	2105	6480	6117	4116	800	3873	391	3838	9751	3004	1629	2876	1549	2133	1777	6327	5542	11034	3344	2924	10682	21929	13049	2243	3122	2095	7124	3212	6012	2400	1643	6092	1401	4395	2015	3604	3785	4263	5583	8531	4885	4287	20330	8096	1685	1203	288	4083	9691	139	13792	2155	9308	41450
446	902	784	2390	2543	5307	2934	2195	3326	8050	3993	330	695	624	2974	4091	3465	2793	1181	4161	5467	7345	3343	8993	4589	3097	5121	6201	116	7162	1941	4690	6732	4700	4893	5987	2112	11022	9819	2992	2103	6357	6097	4181	775	3682	371	3825	9781	3300	1685	2920	1839	2139	1776	6407	5618	10336	3278	2928	10583	20949	12841	2337	3027	2147	7210	3213	6143	2416	1509	5996	1336	4236	1965	3735	3834	4317	5447	7932	4837	4335	20246	8012	1531	1171	266	3993	9851	122	13137	2171	9019	41526
447	879	698	2309	2379	5266	2836	2173	3304	8016	3689	334	727	610	2914	4073	3253	2815	1136	3959	5215	7570	3191	8817	4539	2879	5026	6171	101	6903	1904	4474	6723	4487	4789	5706	2067	10423	9637	2985	2062	6273	5950	4163	789	3857	381	3772	9520	3069	1630	2807	1575	2101	1866	6184	5600	10169	3199	2840	10461	19685	12407	2282	3162	2027	7167	3100	5896	2408	1518	5994	1301	4198	1747	3669	3851	4220	5164	7392	4902	4212	20474	8193	1519	1174	266	3930	9407	145	12197	2158	9054	41902
448	892	792	2398	2292	5156	2705	2033	3166	7789	3659	304	677	574	3021	4077	3130	2866	1226	4047	5031	7310	3267	8705	4376	2958	4979	6023	98	6486	1980	4512	6791	4451	4714	5873	1878	9800	9219	2952	1901	6307	5858	4168	756	3719	387	3620	9429	3008	1576	2773	1773	2032	1717	6027	5573	9492	3189	2767	10598	19091	12742	2190	3063	2071	6916	3089	5970	2455	1557	5803	1306	4256	1880	3776	3599	4120	5180	7170	4888	4072	20606	8174	1524	1138	190	3988	9146	115	11858	2096	8923	41880
449	812	782	2344	2344	5170	2767	2124	3188	7942	3604	316	682	550	2947	3969	3188	2748	1127	4003	5116	7180	3437	8685	4418	2835	5130	5908	103	6310	1957	4362	6600	4356	4664	5596	1901	9605	8942	3090	1934	6415	5708	4109	737	3886	385	3624	9418	3124	1582	2663	1643	2011	1857	6246	5476	9277	3247	2747	10416	18114	12522	2193	3050	2008	7183	3056	5641	2470	1516	5749	1311	4209	1864	3579	3542	4276	5061	6763	4846	4158	20844	8436	1504	1232	243	3938	8971	130	11146	2165	8936	41218
450	873	731	2313	2293	5131	2709	2069	3206	7980	3449	322	651	598	2976	4020	3057	2755	1198	3964	5146	7210	3264	8835	4475	2866	4932	6120	80	6309	1938	4446	6705	4408	4532	5661	1832	9215	8653	2893	1873	6420	5662	4147	800	3922	334	3597	9250	2922	1599	2702	1568	2052	1873	6361	5820	8872	3186	2860	10435	17469	12575	2258	2926	2183	6976	3240	5762	2499	1502	5789	1282	4276	1828	3770	3769	4298	4958	6627	5023	4146	20745	8332	1528	1029	324	4016	8927	132	10480	2143	9319	41367
